LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1566,03-17,16:15:51.839,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1567,03-17,16:15:51.839,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1568,03-17,16:15:51.850,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1569,03-17,16:15:51.850,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1570,03-17,16:15:51.863,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1571,03-17,16:15:51.863,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1572,03-17,16:15:51.878,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1573,03-17,16:15:51.879,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1574,03-17,16:15:51.894,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1575,03-17,16:15:51.895,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1576,03-17,16:15:51.910,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1577,03-17,16:15:51.911,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1578,03-17,16:15:51.926,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1579,03-17,16:15:51.926,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1580,03-17,16:15:51.942,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1581,03-17,16:15:51.942,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1582,03-17,16:15:52.281,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261976915, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1583,03-17,16:15:52.281,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1584,03-17,16:15:52.365,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1585,03-17,16:15:52.365,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1586,03-17,16:15:52.379,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1587,03-17,16:15:52.380,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1588,03-17,16:15:52.429,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1589,03-17,16:15:52.429,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1590,03-17,16:15:52.445,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1591,03-17,16:15:52.446,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1592,03-17,16:15:52.525,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1593,03-17,16:15:52.526,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1594,03-17,16:15:52.546,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1595,03-17,16:15:52.546,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1596,03-17,16:15:52.561,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1597,03-17,16:15:52.569,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:true,shouldBlockLocation ret:true,a5f1c3f0
1598,03-17,16:15:52.569,2626,2838,D,PhoneInterfaceManager,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,is blocked by permission manager,1f597289
1599,03-17,16:15:53.082,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261977717, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1600,03-17,16:15:53.084,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1601,03-17,16:15:53.180,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1602,03-17,16:15:53.180,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1603,03-17,16:15:53.717,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261978352, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1604,03-17,16:15:53.718,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1605,03-17,16:15:54.045,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller does not hold REAL_GET_TASKS; limiting output,5b6c521e
1606,03-17,16:15:54.640,1702,17622,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller does not hold REAL_GET_TASKS; limiting output,5b6c521e
1607,03-17,16:15:54.721,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261979355, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1608,03-17,16:15:54.721,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1609,03-17,16:15:54.798,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1610,03-17,16:15:54.799,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1611,03-17,16:15:54.820,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1612,03-17,16:15:54.820,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1613,03-17,16:15:55.032,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1614,03-17,16:15:55.033,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1615,03-17,16:15:55.046,1702,17632,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller does not hold REAL_GET_TASKS; limiting output,5b6c521e
1616,03-17,16:15:55.047,1702,3697,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller does not hold REAL_GET_TASKS; limiting output,7bab0927
1617,03-17,16:15:55.055,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1618,03-17,16:15:55.056,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1619,03-17,16:15:55.673,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261980307, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1620,03-17,16:15:55.674,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1621,03-17,16:15:55.751,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1622,03-17,16:15:55.751,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1623,03-17,16:15:55.771,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1624,03-17,16:15:55.771,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1625,03-17,16:15:55.823,23650,23689,V,AudioManager,isMusicActive...,isMusicActive...,a6b9ef39
1626,03-17,16:15:55.970,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1627,03-17,16:15:55.971,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1628,03-17,16:15:55.992,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1629,03-17,16:15:55.992,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1630,03-17,16:15:56.170,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1631,03-17,16:15:56.171,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1632,03-17,16:15:56.190,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1633,03-17,16:15:56.191,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1634,03-17,16:15:56.290,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261980925, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1635,03-17,16:15:56.291,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1636,03-17,16:15:56.351,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1637,03-17,16:15:56.352,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1638,03-17,16:15:56.372,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1639,03-17,16:15:56.372,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1640,03-17,16:15:56.791,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261981426, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1641,03-17,16:15:56.792,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1642,03-17,16:15:56.882,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1643,03-17,16:15:56.883,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1644,03-17,16:15:57.745,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261982379, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1645,03-17,16:15:57.746,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1646,03-17,16:15:57.980,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =,9384b47e
1647,03-17,16:15:57.980,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =,86478e03
1648,03-17,16:15:57.981,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness: target=, rate=",fdc970cd
1649,03-17,16:15:58.224,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1650,03-17,16:15:58.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1651,03-17,16:15:58.244,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1652,03-17,16:15:58.245,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1653,03-17,16:15:58.282,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =,9384b47e
1654,03-17,16:15:58.282,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =,86478e03
1655,03-17,16:15:58.282,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness: target=, rate=",fdc970cd
1656,03-17,16:15:58.413,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261983047, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
1657,03-17,16:15:58.414,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
1658,03-17,16:15:58.458,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1659,03-17,16:15:58.458,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1660,03-17,16:15:58.475,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
1661,03-17,16:15:58.475,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
1662,03-17,16:15:58.582,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =,9384b47e
1663,03-17,16:15:58.583,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =,86478e03
1664,03-17,16:15:58.583,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness: target=, rate=",fdc970cd
1665,03-17,16:15:58.675,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),b4f3261c
