LineId,Time,Component,Pid,Content,EventTemplate,EventId
1481,20171223-23:17:42:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310,getTodayTotalDetailSteps =,2ef25739
1482,20171223-23:17:42:392,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710,<*>,ff52c40c
1483,20171223-23:17:42:397,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1484,20171223-23:17:42:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1485,20171223-23:18:0:115,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1486,20171223-23:19:0:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1487,20171223-23:19:20:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1488,20171223-23:19:20:149,Step_LSC,30002312,onExtend:1514042360000 0 0 5,onExtend:1514042360000 0 0 5,53d13cca
1489,20171223-23:19:20:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710,getTodayTotalDetailSteps =,2ef25739
1490,20171223-23:19:20:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,<*>,ff52c40c
1491,20171223-23:19:20:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1492,20171223-23:19:20:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1493,20171223-23:19:21:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1494,20171223-23:19:21:148,Step_LSC,30002312,onExtend:1514042361000 0 0 0,onExtend:1514042361000 0 0 0,6e520c46
1495,20171223-23:19:21:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31004759,getTodayTotalDetailSteps =,2ef25739
1496,20171223-23:19:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,<*>,ff52c40c
1497,20171223-23:19:21:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1498,20171223-23:19:21:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1499,20171223-23:20:0:112,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1500,20171223-23:21:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1501,20171223-23:22:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1502,20171223-23:23:15:139,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1503,20171223-23:23:15:149,Step_LSC,30002312,onExtend:1514042595000 0 0 5,onExtend:1514042595000 0 0 5,9b55de63
1504,20171223-23:23:15:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759,getTodayTotalDetailSteps =,2ef25739
1505,20171223-23:23:15:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,<*>,ff52c40c
1506,20171223-23:23:15:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1507,20171223-23:23:15:473,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1508,20171223-23:23:19:141,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1509,20171223-23:23:19:149,Step_LSC,30002312,onExtend:1514042599000 0 0 0,onExtend:1514042599000 0 0 0,2f7b5cdc
1510,20171223-23:23:19:446,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760,getTodayTotalDetailSteps =,2ef25739
1511,20171223-23:23:19:447,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766,<*>,ff52c40c
1512,20171223-23:23:19:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1513,20171223-23:23:19:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1514,20171223-23:23:50:452,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1515,20171223-23:24:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1516,20171223-23:25:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1517,20171223-23:26:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1518,20171223-23:27:0:143,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1519,20171223-23:28:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1520,20171223-23:29:0:116,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1521,20171223-23:29:4:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1522,20171223-23:29:4:145,Step_LSC,30002312,onExtend:1514042944000 0 0 5,onExtend:1514042944000 0 0 5,ed25cad6
1523,20171223-23:29:4:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,getTodayTotalDetailSteps =,2ef25739
1524,20171223-23:29:4:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,<*>,ff52c40c
1525,20171223-23:29:4:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1526,20171223-23:29:4:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1527,20171223-23:29:5:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1528,20171223-23:29:5:148,Step_LSC,30002312,onExtend:1514042945000 0 0 0,onExtend:1514042945000 0 0 0,cb587860
1529,20171223-23:29:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,getTodayTotalDetailSteps =,2ef25739
1530,20171223-23:29:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,<*>,ff52c40c
1531,20171223-23:29:5:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1532,20171223-23:29:5:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1533,20171223-23:30:0:165,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1534,20171223-23:31:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1535,20171223-23:32:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1536,20171223-23:32:28:792,HiH_HiSyncControl,30002312,startTimer start autoSync,startTimer start autoSync,3ba40b70
1537,20171223-23:32:28:794,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",887189a7
1538,20171223-23:32:28:794,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,stepSyncOrNot appSynTimes is 0,9b0d93a6
1539,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,needAutoSync autoSyncSwitch is open,6e805a4c
1540,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open, start push health data!",e4156b58
1541,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true,38085a58
1542,20171223-23:32:28:796,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",f257f214
1543,20171223-23:32:28:796,HiH_,30002312,initUserPrivacy the userPrivacy is true,initUserPrivacy the userPrivacy is true,1d4b8a6f
1544,20171223-23:32:28:796,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,ifCanSync not! no cloud version,3f9b4da2
1545,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,<*>,ff52c40c
1546,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1547,20171223-23:34:0:84,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1548,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1549,20171223-23:36:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1550,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1551,20171223-23:37:14:139,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1552,20171223-23:37:14:147,Step_LSC,30002312,onExtend:1514043434000 0 0 5,onExtend:1514043434000 0 0 5,9e32b7bf
1553,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,getTodayTotalDetailSteps =,2ef25739
1554,20171223-23:37:14:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759,<*>,ff52c40c
1555,20171223-23:37:14:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1556,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1557,20171223-23:37:16:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1558,20171223-23:37:16:149,Step_LSC,30002312,onExtend:1514043436000 0 0 0,onExtend:1514043436000 0 0 0,4f50012d
1559,20171223-23:37:16:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32078759,getTodayTotalDetailSteps =,2ef25739
1560,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,<*>,ff52c40c
1561,20171223-23:37:16:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1562,20171223-23:37:16:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,onExtend:1514043610000 0 0 5,93193363
1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,getTodayTotalDetailSteps =,2ef25739
1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,<*>,ff52c40c
1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,onExtend:1514043614000 0 0 0,259f750c
1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,getTodayTotalDetailSteps =,2ef25739
1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,<*>,ff52c40c
1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,onExtend:1514043759000 0 0 0,9a4119a8
1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,getTodayTotalDetailSteps =,2ef25739
1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,<*>,ff52c40c
1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,onExtend:1514043967000 0 0 5,007a0076
1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,getTodayTotalDetailSteps =,2ef25739
1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,<*>,ff52c40c
1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,onExtend:1514043974000 0 0 0,09dafd74
1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,getTodayTotalDetailSteps =,2ef25739
1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,<*>,ff52c40c
1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,onExtend:1514044249000 0 0 0,866fd93a
1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,getTodayTotalDetailSteps =,2ef25739
1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,<*>,ff52c40c
1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,onExtend:1514044377000 0 0 5,333aa563
1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,getTodayTotalDetailSteps =,2ef25739
1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,<*>,ff52c40c
1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,onExtend:1514044380000 0 0 0,320ba98b
1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,getTodayTotalDetailSteps =,2ef25739
1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,<*>,ff52c40c
1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,onExtend:1514044395000 0 0 5,2493a428
1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,getTodayTotalDetailSteps =,2ef25739
1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,<*>,ff52c40c
1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,onExtend:1514044397000 0 0 0,6c1a6733
1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,getTodayTotalDetailSteps =,2ef25739
1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,<*>,ff52c40c
1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,onExtend:1514044405000 0 0 5,f14b98b5
1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,getTodayTotalDetailSteps =,2ef25739
1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,<*>,ff52c40c
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,onExtend:1514044411000 0 0 0,580d8d3f
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,getTodayTotalDetailSteps =,2ef25739
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,<*>,ff52c40c
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,onExtend:1514044420000 0 0 5,d19aa145
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,getTodayTotalDetailSteps =,2ef25739
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,<*>,ff52c40c
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,onExtend:1514044422000 0 0 0,07069f12
1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,getTodayTotalDetailSteps =,2ef25739
1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,<*>,ff52c40c
1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,onExtend:1514044431000 0 0 5,e2d9819d
1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,getTodayTotalDetailSteps =,2ef25739
1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,<*>,ff52c40c
1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,onExtend:1514044437000 0 0 0,27fc51fd
1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,getTodayTotalDetailSteps =,2ef25739
1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,<*>,ff52c40c
1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,onExtend:1514044468000 0 0 5,72cdfba5
1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,getTodayTotalDetailSteps =,2ef25739
1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,<*>,ff52c40c
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,onExtend:1514044469000 0 0 0,04abe504
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,getTodayTotalDetailSteps =,2ef25739
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,<*>,ff52c40c
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,<*>,ff52c40c
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,<*>,ff52c40c
