LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1800,03-17,16:16:03.354,1702,27353,D,PowerManagerService,"release:lock=191063310, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","release : lock = #spec# , flg = #spec# , tag = ""AudioMix"" , name = audioserver"" , ws = null , uid = #spec# , pid = #spec#",4dd05758
1801,03-17,16:16:03.355,1702,27353,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1802,03-17,16:16:03.360,1702,17622,D,PowerManagerService,"release:lock=173466309, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","release : lock = #spec# , flg = #spec# , tag = ""AudioMix"" , name = audioserver"" , ws = null , uid = #spec# , pid = #spec#",4dd05758
1803,03-17,16:16:03.361,1702,17622,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1804,03-17,16:16:03.361,1702,17622,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1805,03-17,16:16:03.405,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1806,03-17,16:16:03.405,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1807,03-17,16:16:03.405,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1808,03-17,16:16:03.671,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1809,03-17,16:16:03.691,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1810,03-17,16:16:03.707,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1811,03-17,16:16:03.707,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1812,03-17,16:16:03.707,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1813,03-17,16:16:04.094,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988728, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
1814,03-17,16:16:04.095,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1815,03-17,16:16:04.100,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
1816,03-17,16:16:04.105,1702,27353,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,interceptKeyTq keycode = #spec# interactive = true keyguardActive = false policyFlags = #spec# down * canceled false,b4d63257
1817,03-17,16:16:04.105,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing : key #spec# , result : #spec#",8cfbdba6
1818,03-17,16:16:04.106,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988739, event=1, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
1819,03-17,16:16:04.107,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1820,03-17,16:16:04.161,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,*,3389dae3
1821,03-17,16:16:04.162,1702,17621,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988799, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
1822,03-17,16:16:04.163,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1823,03-17,16:16:04.165,1702,10454,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,interceptKeyTq keycode = #spec# interactive = true keyguardActive = false policyFlags = #spec# down * canceled false,b4d63257
1824,03-17,16:16:04.165,1702,10454,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing : key #spec# , result : #spec#",8cfbdba6
1825,03-17,16:16:04.165,2227,2318,V,AudioManager,querySoundEffectsEnabled...,*,3389dae3
1826,03-17,16:16:04.185,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988822, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
1827,03-17,16:16:04.186,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1828,03-17,16:16:04.189,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false","animateCollapsePanels : flags = #spec# , force = false , delayed = false , mExpandedVisible = false",00acf6d8
1829,03-17,16:16:04.189,2227,2227,I,PanelView,closeQs,*,3389dae3
1830,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1831,03-17,16:16:04.190,2227,2227,I,PanelView,instantCollapse,*,3389dae3
1832,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1833,03-17,16:16:04.205,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
1834,03-17,16:16:04.205,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1835,03-17,16:16:04.208,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702","acquire lock = #spec# , flags = #spec# , tag = ""*launch*"" , name = android , ws = WorkSource { #spec# } , uid = #spec# , pid = #spec#",f46db89c
1836,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1837,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1838,03-17,16:16:04.212,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
1839,03-17,16:16:04.213,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1840,03-17,16:16:04.223,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
1841,03-17,16:16:04.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1842,03-17,16:16:04.242,1702,3697,W,ActivityManager,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1843,03-17,16:16:04.242,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
1844,03-17,16:16:04.243,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1845,03-17,16:16:04.291,1702,17632,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","Taking screenshot from Surface with crop : [ Rect ( #spec# , #spec# - #spec# , #spec# ) ] , width : [ #spec# ] , height : [ #spec# ] , minLayer : [ #spec# ] , maxLayer : [ #spec# ] , inRotation : [ false ] , rot : [ #spec# ]",2e73a862
1846,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout begin,The change in focus caused us to need to do a layout *,87ac541d
1847,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout end,The change in focus caused us to need to do a layout *,87ac541d
1848,03-17,16:16:04.408,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1849,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,cancelAutohide,*,3389dae3
1850,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708","notifyUiVisibilityChanged : vis = #spec# , SystemUiVisibility = #spec#",7885475b
1851,03-17,16:16:04.419,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap : false , getTopPadding = #spec# . #spec# , Translation = #spec# . #spec#",db2f29b3
1852,03-17,16:16:04.420,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1853,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.android. #spec# bnds = [ #spec# , #spec# ] [ #spec# , #spec# ] }",7aa1fe07
1854,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",6329b55d
1855,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1856,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1857,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# dat = tel : xxxxxxxxxxx flg = #spec# cmp = com.android. #spec# ( has extras ) }",b9bc9064
1858,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# dat = file : #spec# typ = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",07a06544
1859,03-17,16:16:04.460,1702,2633,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks : num = #spec# , flags = #spec# , totalTasks = #spec#",62f22c62
1860,03-17,16:16:04.460,1702,2633,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks : topActivity = ComponentInfo { com.tencent. #spec# },04f44625
1861,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.android. #spec# bnds = [ #spec# , #spec# ] [ #spec# , #spec# ] }",7aa1fe07
1862,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",6329b55d
1863,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1864,03-17,16:16:04.476,1702,3694,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks : num = #spec# , flags = #spec# , totalTasks = #spec#",62f22c62
1865,03-17,16:16:04.476,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks : topActivity = ComponentInfo { com.tencent. #spec# },04f44625
1866,03-17,16:16:04.540,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1867,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,cancelAutohide,*,3389dae3
1868,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700","notifyUiVisibilityChanged : vis = #spec# , SystemUiVisibility = #spec#",7885475b
1869,03-17,16:16:04.583,7111,7111,V,AudioManager,getRingerMode...,*,3389dae3
1870,03-17,16:16:04.597,1702,2633,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","release : lock = #spec# , flg = #spec# , tag = * , name = android"" , ws = WorkSource { #spec# } , uid = #spec# , pid = #spec#",f7307204
1871,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1872,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1873,03-17,16:16:04.598,1702,2644,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE),enqueueNotificationInternal : pkg = #spec# id = #spec# notification = Notification ( pri = #spec# contentView = null vibrate = [ ] sound = null tick defaults = #spec# flags = #spec# color = #spec# category = msg vis = PRIVATE ),43cffd7a
1874,03-17,16:16:04.606,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mm|4097|null|10112,enqueueNotificationInternal : n.getKey = #spec# | #spec# | #spec# |null| #spec#,7ef5ea7f
1875,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false","updateLightsLocked , mInCall = false , mScreenOn = true , ledNotification = = *",beca4aa4
1876,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked , turn off notificationLight",5cdec6b0
1877,03-17,16:16:04.647,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mm|4097|null|10112,addNotification key = #spec# | #spec# | #spec# |null| #spec#,ab7b880f
1878,03-17,16:16:04.765,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,*,3389dae3
1879,03-17,16:16:04.769,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,disable : < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,fc0e9d38
1880,03-17,16:16:04.769,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
1881,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1882,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1883,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1884,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1885,03-17,16:16:04.774,1702,2107,I,NotificationManager,Marking notification as seen 0|com.tencent.mm|4097|null|10112,Marking notification as seen #spec# | #spec# | #spec# |null| #spec#,183034d3
1886,03-17,16:16:04.790,1702,17621,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1887,03-17,16:16:04.791,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1888,03-17,16:16:04.808,1702,27365,I,NotificationManager,onNotificationExpansionChanged called,* called,61051840
1889,03-17,16:16:04.816,1702,8303,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,Destroying surface Surface ( name = com.tencent. #spec# ) called by #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec#,63b9eda9
1890,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1891,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1892,03-17,16:16:04.858,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1893,03-17,16:16:04.949,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1894,03-17,16:16:04.950,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1895,03-17,16:16:05.061,1702,3697,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1896,03-17,16:16:05.065,1702,2633,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1897,03-17,16:16:05.070,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1898,03-17,16:16:05.076,1702,2113,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1899,03-17,16:16:05.079,1702,27365,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1900,03-17,16:16:05.443,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1901,03-17,16:16:05.512,1702,2096,I,AlarmManager,"sending alarm Alarm{2741459 type 3 when 509267844 PendingIntent{f75f81e: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}},repeatInterval = 0,listenerTag =null","sending alarm Alarm { #spec# type #spec# when #spec# PendingIntent { #spec# : PendingIntentRecord { #spec# #spec# broadcastIntent } } } , repeatInterval = #spec# , listenerTag = null",dc590a02
1902,03-17,16:16:05.514,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1903,03-17,16:16:05.514,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1904,03-17,16:16:05.528,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1905,03-17,16:16:05.529,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
