LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventTemplate,EventId
1660,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:19.810,25746,INFO,nova.osapi_compute.wsgi.server,req-f152f651-e6f7-445c-926d-3bfc957bb0f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3740301","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1661,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:20.084,25746,INFO,nova.osapi_compute.wsgi.server,req-eb2ffac6-1ce1-42fe-99a9-cd7b7c6cb78f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694941","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1662,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:21.356,25746,INFO,nova.osapi_compute.wsgi.server,req-3e488ee5-f0f3-41b6-b0b1-894d043b6f5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681561","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1663,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:21.621,25746,INFO,nova.osapi_compute.wsgi.server,req-103f400e-2e15-4052-9d68-3c1f3be374f6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600908","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1664,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:22.898,25746,INFO,nova.osapi_compute.wsgi.server,req-9f9bea16-b6b9-45e6-8fd7-83cb41c5db6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1665,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:23.177,25746,INFO,nova.osapi_compute.wsgi.server,req-eb575f6b-9fcc-48a5-b179-97b24561a888 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747040","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1666,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:24.452,25746,INFO,nova.osapi_compute.wsgi.server,req-ae99e5e4-fa5f-4574-8b38-e246c01b5d70 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2700670","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1667,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:24.724,25746,INFO,nova.osapi_compute.wsgi.server,req-1b487345-4528-402e-a731-e4466158c607 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1668,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.165,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Auditing locally available compute resources for node cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us,46b5017a
1669,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.615,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus : #spec# , total allocated vcpus : #spec#",95535f6a
1670,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.616,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Final resource view : name = cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us phys_ram = #spec# MB used_ram = #spec# MB phys_disk = #spec# GB used_disk = #spec# GB total_vcpus = #spec# used_vcpus = #spec# pci_stats = [ ],e046a72f
1671,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.695,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us : cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us,53aee4c6
1672,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.745,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1673,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.745,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1674,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.927,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1675,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:25.994,25746,INFO,nova.osapi_compute.wsgi.server,req-7e7cfc23-3ca0-4da6-905e-2ad3e38efe55 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2639382","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1676,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:26.252,25746,INFO,nova.osapi_compute.wsgi.server,req-0b9ec1ca-9a89-44fc-8f9a-c6a7460afa4b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2556710","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1677,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:27.529,25746,INFO,nova.osapi_compute.wsgi.server,req-2a1f7bb7-7587-41c9-9cbf-ecfa82136c36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2704930","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1678,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:27.779,25746,INFO,nova.osapi_compute.wsgi.server,req-4892d245-063a-4b1a-b6b6-9fb90b09c63d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2466712","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1679,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:28.718,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Started (Lifecycle Event),[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] VM Started ( Lifecycle Event ),13d8a07f
1680,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:28.783,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Paused (Lifecycle Event),[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] VM Paused ( Lifecycle Event ),72100207
1681,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:28.906,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] During sync_power_state the instance has a pending task (spawning). Skip.,[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] During sync_power_state the instance has a pending task ( spawning ) . Skip.,827c8224
1682,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:29.054,25746,INFO,nova.osapi_compute.wsgi.server,req-e4a5ec58-0304-4e5e-930c-57180ee7c1dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686100","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1683,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:29.322,25746,INFO,nova.osapi_compute.wsgi.server,req-671e38f1-b681-4dfb-b2a3-b28096ffe443 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640181","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1684,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:30.595,25746,INFO,nova.osapi_compute.wsgi.server,req-2f3cc725-2a26-46b3-9b24-0df5baf1ebf2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2660620","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1685,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:30.858,25746,INFO,nova.osapi_compute.wsgi.server,req-afa4d0e3-8b30-49a5-a9b8-4048c7d3b6d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591708","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1686,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:30.980,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1687,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:30.981,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1688,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:31.174,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1689,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:32.302,25746,INFO,nova.osapi_compute.wsgi.server,req-410230db-16e7-4909-9ce4-8147d7bb053f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4367440","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1690,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:32.569,25746,INFO,nova.osapi_compute.wsgi.server,req-2fbc1e4d-d334-43bb-adb6-1b3a32c127a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634561","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1691,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:33.847,25746,INFO,nova.osapi_compute.wsgi.server,req-67506f9d-a336-4418-893e-aa3b01d2dfba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2727580","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1692,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.133,25746,INFO,nova.osapi_compute.wsgi.server,req-f8409217-ad00-40c8-96ba-c5eea0f38b6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2826021","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1693,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.914,25743,INFO,nova.api.openstack.compute.server_external_events,req-1695526d-1332-4b35-932c-bb5df4d7e1bb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:0b72aca0-102e-4421-8ff3-2902d8353ff0 for instance d6b7bd36-2943-4363-9235-fffdd89ea40e,Creating event network-vif-plugged : #spec# b #spec# aca #spec# - #spec# e- #spec# - #spec# ff #spec# - #spec# d #spec# ff #spec# for instance d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e,36fa2f09
1694,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.921,25743,INFO,nova.osapi_compute.wsgi.server,req-1695526d-1332-4b35-932c-bb5df4d7e1bb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1011631","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1695,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.930,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Resumed (Lifecycle Event),[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] VM Resumed ( Lifecycle Event ),9e346fbd
1696,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.936,2931,INFO,nova.virt.libvirt.driver,-,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Instance spawned successfully.,[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] Instance spawned successfully.,f1733bf6
1697,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.937,2931,INFO,nova.compute.manager,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Took 19.19 seconds to spawn the instance on the hypervisor.,[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] Took #spec# . #spec# seconds to spawn the instance on the hypervisor.,922464b7
1698,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.071,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] During sync_power_state the instance has a pending task (spawning). Skip.,[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] During sync_power_state the instance has a pending task ( spawning ) . Skip.,827c8224
1699,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.072,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Resumed (Lifecycle Event),[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] VM Resumed ( Lifecycle Event ),9e346fbd
1700,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.078,2931,INFO,nova.compute.manager,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Took 20.05 seconds to build instance.,[ instance : d #spec# b #spec# bd #spec# - #spec# - #spec# - #spec# -fffdd #spec# ea #spec# e ] Took #spec# . #spec# seconds to build instance.,0a8eaa60
1701,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.134,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1702,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.135,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1703,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.306,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1704,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:35.416,25746,INFO,nova.osapi_compute.wsgi.server,req-6984d94a-c865-4248-afbc-07e050bea526 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2781398","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1705,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:35.663,25746,INFO,nova.osapi_compute.wsgi.server,req-537bc103-6c6d-4c9d-a801-52aa85533601 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2428820","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1706,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:40.144,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1707,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:40.145,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1708,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:40.325,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1709,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.227,25783,INFO,nova.metadata.wsgi.server,req-fb8d5cd6-127f-4735-9c32-25567cf0d2d6 - - - - -,"10.11.21.140,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2175281","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1710,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.470,25777,INFO,nova.metadata.wsgi.server,req-27525a89-b0a1-4d18-8263-f2bc3079f9dc - - - - -,"10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2332909","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1711,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.797,25786,INFO,nova.metadata.wsgi.server,req-624c74d8-31e8-45d2-aa80-bb9b1821399c - - - - -,"10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2250240","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1712,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.809,25786,INFO,nova.metadata.wsgi.server,-,"10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006189","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1713,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.818,25786,INFO,nova.metadata.wsgi.server,-,"10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0012619","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1714,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.834,25786,INFO,nova.metadata.wsgi.server,-,"10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0032220","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1715,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:41.923,25746,INFO,nova.osapi_compute.wsgi.server,req-83a70d92-4077-4368-b3e4-b416cf0128aa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" status: 204 len: 203 time: 0.2511380","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
