LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1793,081111,083120,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-3888538223380979891 size 67108864,a0115fec,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-3888538223380979891 size 67108864
1794,081111,083143,24261,INFO,dfs.DataNode$PacketResponder,Received block blk_-5970165518655489569 of size 67108864 from /10.250.14.196,d127f6ce,Received block blk_-5970165518655489569 of size 67108864 from /10.250.14.196
1795,081111,083148,24344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7319442762668598889 terminating,b907a581,PacketResponder 2 for block blk_-7319442762668598889 terminating
1796,081111,083212,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. blk_5844313985011885282,8dc0d2c5,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. blk_5844313985011885282
1797,081111,083219,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348. blk_4531288786306744275,d529f5d5,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348. blk_4531288786306744275
1798,081111,083336,24444,INFO,dfs.DataNode$PacketResponder,Received block blk_-3845286823494684378 of size 67108864 from /10.251.107.196,e3d92b35,Received block blk_-3845286823494684378 of size 67108864 from /10.251.107.196
1799,081111,083338,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6170586659371027531 size 67108864,3f6861ce,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to <*> size 67108864
1800,081111,083418,24490,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-808401720390253471 terminating,fb82dab4,PacketResponder 1 for block blk_-808401720390253471 terminating
1801,081111,083426,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_1447281351164457761 size 67108864,95fd713f,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to <*> size 67108864
1802,081111,083427,24635,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7911408976820434495 src: /10.251.42.191:35834 dest: /10.251.42.191:50010,a4065ec6,Receiving block blk_-7911408976820434495 src: /10.251.42.191:35834 dest: /10.251.42.191:50010
1803,081111,083439,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_-5455316994110506037 size 67108864,e3ef763b,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to <*> size 67108864
1804,081111,083443,24635,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-917268749136585019 terminating,b4737bff,PacketResponder 0 for block blk_-917268749136585019 terminating
1805,081111,083506,24609,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1122812501843755360 src: /10.251.198.196:51036 dest: /10.251.198.196:50010,a0dcab08,Receiving block blk_1122812501843755360 src: /10.251.198.196:51036 dest: /10.251.198.196:50010
1806,081111,083742,24575,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5983149244832683042 src: /10.251.42.191:52748 dest: /10.251.42.191:50010,39799005,Receiving block blk_5983149244832683042 src: /10.251.42.191:52748 dest: /10.251.42.191:50010
1807,081111,083753,24539,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5263787695149681326 terminating,00d76d2d,PacketResponder 1 for block blk_-5263787695149681326 terminating
1808,081111,083755,24394,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5781019224640206392 src: /10.250.11.194:37060 dest: /10.250.11.194:50010,28d9cbc0,Receiving block blk_5781019224640206392 src: /10.250.11.194:37060 dest: /10.250.11.194:50010
1809,081111,083839,24534,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4786794545180705888 terminating,c0a77eb9,PacketResponder 2 for block blk_4786794545180705888 terminating
1810,081111,083839,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_1303107722036031233 size 67108864,80e92e6a,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to <*> size 67108864
1811,081111,083955,24547,INFO,dfs.DataNode$PacketResponder,Received block blk_4539833452749813987 of size 67108864 from /10.251.42.16,4aa95e39,Received block blk_4539833452749813987 of size 67108864 from /10.251.42.16
1812,081111,084003,24758,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_703387617548630438 terminating,d9dc8bed,PacketResponder 0 for block blk_703387617548630438 terminating
1813,081111,084102,24677,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5689516499354445029 terminating,2fb91c9a,PacketResponder 1 for block blk_5689516499354445029 terminating
1814,081111,084148,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-4595094649363595358 size 67108864,ae4ac69b,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to <*> size 67108864
1815,081111,084149,24657,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1733026139299872187 src: /10.251.29.239:52800 dest: /10.251.29.239:50010,d585cb98,Receiving block blk_-1733026139299872187 src: /10.251.29.239:52800 dest: /10.251.29.239:50010
1816,081111,084214,24555,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1910608563003942187 terminating,31c005d4,PacketResponder 0 for block blk_-1910608563003942187 terminating
1817,081111,084228,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394. blk_-1101091099241306483,d8c7288d,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394. blk_-1101091099241306483
1818,081111,084233,24661,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7901008236334420364 terminating,bd73554c,PacketResponder 1 for block blk_7901008236334420364 terminating
1819,081111,084322,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_2119401975697524206 size 67108864,bd126655,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to <*> size 67108864
1820,081111,084405,24786,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6204056282927975796 terminating,eb7a3bfb,PacketResponder 0 for block blk_6204056282927975796 terminating
1821,081111,084423,24772,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_215466486430758887 terminating,4c3f2765,PacketResponder 2 for block blk_215466486430758887 terminating
1822,081111,084619,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736. blk_-3055230140330616860,8726c71e,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736. blk_-3055230140330616860
1823,081111,084721,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_4473390551542202999 size 67108864,80e92e6a,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to <*> size 67108864
1824,081111,084728,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649. blk_-5581540863377925517,f1f52cc8,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649. blk_-5581540863377925517
1825,081111,084732,24650,INFO,dfs.DataNode$PacketResponder,Received block blk_7864850143895703065 of size 67108864 from /10.251.107.98,1e7362ef,Received block blk_7864850143895703065 of size 67108864 from /10.251.107.98
1826,081111,084757,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_423916008836295480 size 67108864,2b245f86,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to <*> size 67108864
1827,081111,084759,24704,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2166777223671724319 src: /10.251.214.175:52741 dest: /10.251.214.175:50010,292ace05,Receiving block blk_2166777223671724319 src: /10.251.214.175:52741 dest: /10.251.214.175:50010
1828,081111,084818,25055,INFO,dfs.DataNode$PacketResponder,Received block blk_4031738712701565209 of size 67108864 from /10.251.199.150,ac0664cd,Received block blk_4031738712701565209 of size 67108864 from /10.251.199.150
1829,081111,084831,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940. blk_1910319264393500537,684421d4,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940. blk_1910319264393500537
1830,081111,084842,24787,INFO,dfs.DataNode$PacketResponder,Received block blk_-8789402864074203800 of size 67108864 from /10.251.193.224,15d07f93,Received block blk_-8789402864074203800 of size 67108864 from /10.251.193.224
1831,081111,084906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_5733038550092620376 size 67108864,6ff0a32d,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_5733038550092620376 size 67108864
1832,081111,085059,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. blk_8215843708467112607,9f9fc0f0,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. blk_8215843708467112607
1833,081111,085146,24834,INFO,dfs.DataNode$PacketResponder,Received block blk_-954856062493437881 of size 67108864 from /10.251.106.10,4df86c81,Received block blk_-954856062493437881 of size 67108864 from /10.251.106.10
1834,081111,085221,24607,INFO,dfs.DataNode$PacketResponder,Received block blk_241585185788373386 of size 67108864 from /10.251.111.80,48186ae9,Received block blk_241585185788373386 of size 67108864 from /10.251.111.80
1835,081111,085351,24958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3808164640986377400 src: /10.251.75.79:36685 dest: /10.251.75.79:50010,1877d33c,Receiving block blk_3808164640986377400 src: /10.251.75.79:36685 dest: /10.251.75.79:50010
1836,081111,085429,25314,INFO,dfs.DataNode$PacketResponder,Received block blk_-6719337521981113643 of size 3538321 from /10.250.15.198,66f2b324,Received block blk_-6719337521981113643 of size 3538321 from /10.250.15.198
1837,081111,085432,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_-23492739449820023 size 67108864,1879448b,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to <*> size 67108864
1838,081111,085502,24832,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8969188698416564850 terminating,ec71189e,PacketResponder 1 for block blk_-8969188698416564850 terminating
1839,081111,085529,24695,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5144548163293169177 terminating,fae9a6e7,PacketResponder 1 for block blk_-5144548163293169177 terminating
1840,081111,085620,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-2895171018912807248 size 67108864,819e5395,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to <*> size 67108864
1841,081111,085634,24881,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010,8cc3d392,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010
1842,081111,085634,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716,4071435f,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716
1843,081111,085859,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3492869167398569662 is added to invalidSet of 10.250.5.161:50010,c92ec95f,BLOCK* NameSystem.delete: blk_3492869167398569662 is added to invalidSet of 10.250.5.161:50010
1844,081111,085906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3894803026385053344 is added to invalidSet of 10.251.43.21:50010,d39907dc,BLOCK* NameSystem.delete: blk_-3894803026385053344 is added to invalidSet of 10.251.43.21:50010
1845,081111,085906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7873581794069372986 is added to invalidSet of 10.251.194.147:50010,b02bc324,BLOCK* NameSystem.delete: blk_-7873581794069372986 is added to invalidSet of 10.251.194.147:50010
1846,081111,085907,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010,fcf71122,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010
1847,081111,085909,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6783506473540833076 is added to invalidSet of 10.251.202.209:50010,e8aeded6,BLOCK* NameSystem.delete: blk_-6783506473540833076 is added to invalidSet of 10.251.202.209:50010
1848,081111,085910,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8863130543753323383 is added to invalidSet of 10.251.123.1:50010,83808ff3,BLOCK* NameSystem.delete: blk_-8863130543753323383 is added to invalidSet of 10.251.123.1:50010
1849,081111,085911,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8769398708439834546 is added to invalidSet of 10.251.127.243:50010,dbf706ce,BLOCK* NameSystem.delete: blk_-8769398708439834546 is added to invalidSet of 10.251.127.243:50010
1850,081111,085912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3316519570098743145 is added to invalidSet of 10.251.70.211:50010,3b0e2cf0,BLOCK* NameSystem.delete: blk_-3316519570098743145 is added to invalidSet of 10.251.70.211:50010
1851,081111,085912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6068451475575444798 is added to invalidSet of 10.251.43.210:50010,60976392,BLOCK* NameSystem.delete: blk_-6068451475575444798 is added to invalidSet of 10.251.43.210:50010
1852,081111,085912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7709713535298137702 is added to invalidSet of 10.251.215.50:50010,2f881fe9,BLOCK* NameSystem.delete: blk_-7709713535298137702 is added to invalidSet of 10.251.215.50:50010
1853,081111,085914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1030832046197982436 is added to invalidSet of 10.251.89.155:50010,6490c231,BLOCK* NameSystem.delete: blk_-1030832046197982436 is added to invalidSet of 10.251.89.155:50010
1854,081111,085914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4738781172941319823 is added to invalidSet of 10.251.91.32:50010,4892fa2a,BLOCK* NameSystem.delete: blk_4738781172941319823 is added to invalidSet of 10.251.91.32:50010
1855,081111,085916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2869833078504290822 is added to invalidSet of 10.251.123.132:50010,c0bd19ec,BLOCK* NameSystem.delete: blk_2869833078504290822 is added to invalidSet of 10.251.123.132:50010
1856,081111,085916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6261136177206340449 is added to invalidSet of 10.251.70.37:50010,c45efb4e,BLOCK* NameSystem.delete: blk_-6261136177206340449 is added to invalidSet of 10.251.70.37:50010
1857,081111,085917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1755309160709170318 is added to invalidSet of 10.251.39.209:50010,57dbed4a,BLOCK* NameSystem.delete: blk_-1755309160709170318 is added to invalidSet of 10.251.39.209:50010
1858,081111,085917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8312238797251504127 is added to invalidSet of 10.251.89.155:50010,2352feda,BLOCK* NameSystem.delete: blk_-8312238797251504127 is added to invalidSet of 10.251.89.155:50010
1859,081111,085922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010,868d1151,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010
1860,081111,085922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010,15ae6920,BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010
1861,081111,085924,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-793506372912437289 is added to invalidSet of 10.250.17.225:50010,2ee41a63,BLOCK* NameSystem.delete: blk_-793506372912437289 is added to invalidSet of 10.250.17.225:50010
1862,081111,085926,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5293091556505218722 is added to invalidSet of 10.251.125.237:50010,40e3bf89,BLOCK* NameSystem.delete: blk_-5293091556505218722 is added to invalidSet of 10.251.125.237:50010
1863,081111,085929,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010,4c967cc0,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010
1864,081111,090008,19,INFO,dfs.FSDataset,Deleting block blk_-8792837405349224102 file /mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102,17759d8e,Deleting block blk_-8792837405349224102 file /mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102
1865,081111,090031,19,INFO,dfs.FSDataset,Deleting block blk_-8131422413299851907 file /mnt/hadoop/dfs/data/current/subdir46/blk_-8131422413299851907,b2c4c263,Deleting block blk_-8131422413299851907 file /mnt/hadoop/dfs/data/current/subdir46/blk_-8131422413299851907
1866,081111,090034,24870,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2268477281422551537 terminating,4eb917f3,PacketResponder 0 for block blk_-2268477281422551537 terminating
1867,081111,090056,19,INFO,dfs.FSDataset,Deleting block blk_-6177194341369822651 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6177194341369822651,d990598a,Deleting block blk_-6177194341369822651 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6177194341369822651
1868,081111,090113,18,INFO,dfs.FSDataset,Deleting block blk_1369784431092292099 file /mnt/hadoop/dfs/data/current/subdir36/blk_1369784431092292099,42397014,Deleting block blk_1369784431092292099 file /mnt/hadoop/dfs/data/current/subdir36/blk_1369784431092292099
1869,081111,090113,19,INFO,dfs.FSDataset,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663,ce85a531,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663
1870,081111,090118,19,INFO,dfs.FSDataset,Deleting block blk_-5344266425789048231 file /mnt/hadoop/dfs/data/current/subdir47/blk_-5344266425789048231,938cb7c2,Deleting block blk_-5344266425789048231 file /mnt/hadoop/dfs/data/current/subdir47/blk_-5344266425789048231
1871,081111,090126,19,INFO,dfs.FSDataset,Deleting block blk_-2518425063392446785 file /mnt/hadoop/dfs/data/current/subdir6/blk_-2518425063392446785,4e6c1be9,Deleting block blk_-2518425063392446785 file /mnt/hadoop/dfs/data/current/subdir6/blk_-2518425063392446785
1872,081111,090129,19,INFO,dfs.FSDataset,Deleting block blk_-5598693099021996971 file /mnt/hadoop/dfs/data/current/subdir19/blk_-5598693099021996971,1f5eaf52,Deleting block blk_-5598693099021996971 file /mnt/hadoop/dfs/data/current/subdir19/blk_-5598693099021996971
1873,081111,090131,19,INFO,dfs.FSDataset,Deleting block blk_901963876338651405 file /mnt/hadoop/dfs/data/current/subdir1/blk_901963876338651405,ecb72aa5,Deleting block blk_901963876338651405 file /mnt/hadoop/dfs/data/current/subdir1/blk_901963876338651405
1874,081111,090136,19,INFO,dfs.FSDataset,Deleting block blk_-2722768686407017386 file /mnt/hadoop/dfs/data/current/subdir36/blk_-2722768686407017386,a257817d,Deleting block blk_-2722768686407017386 file /mnt/hadoop/dfs/data/current/subdir36/blk_-2722768686407017386
1875,081111,090138,19,INFO,dfs.FSDataset,Deleting block blk_92946806844541836 file /mnt/hadoop/dfs/data/current/subdir59/blk_92946806844541836,415abe2b,Deleting block blk_92946806844541836 file /mnt/hadoop/dfs/data/current/subdir59/blk_92946806844541836
1876,081111,090139,19,INFO,dfs.FSDataset,Deleting block blk_1824928871191121429 file /mnt/hadoop/dfs/data/current/subdir2/blk_1824928871191121429,e2dd989a,Deleting block blk_1824928871191121429 file /mnt/hadoop/dfs/data/current/subdir2/blk_1824928871191121429
1877,081111,090140,18,INFO,dfs.FSDataset,Deleting block blk_-4301178988618507084 file /mnt/hadoop/dfs/data/current/subdir46/blk_-4301178988618507084,cca19735,Deleting block blk_-4301178988618507084 file /mnt/hadoop/dfs/data/current/subdir46/blk_-4301178988618507084
1878,081111,090140,19,INFO,dfs.FSDataset,Deleting block blk_-2098161025946048013 file /mnt/hadoop/dfs/data/current/subdir17/blk_-2098161025946048013,d7695c87,Deleting block blk_-2098161025946048013 file /mnt/hadoop/dfs/data/current/subdir17/blk_-2098161025946048013
1879,081111,090149,19,INFO,dfs.FSDataset,Deleting block blk_-1451819169209310732 file /mnt/hadoop/dfs/data/current/subdir23/blk_-1451819169209310732,d06ba4e3,Deleting block blk_-1451819169209310732 file /mnt/hadoop/dfs/data/current/subdir23/blk_-1451819169209310732
1880,081111,090150,19,INFO,dfs.FSDataset,Deleting block blk_2403370969415186087 file /mnt/hadoop/dfs/data/current/subdir6/blk_2403370969415186087,28c961d3,Deleting block blk_2403370969415186087 file /mnt/hadoop/dfs/data/current/subdir6/blk_2403370969415186087
1881,081111,090154,19,INFO,dfs.FSDataset,Deleting block blk_5701964561533648583 file /mnt/hadoop/dfs/data/current/subdir10/blk_5701964561533648583,3b249e2c,Deleting block blk_5701964561533648583 file /mnt/hadoop/dfs/data/current/subdir10/blk_5701964561533648583
1882,081111,090159,19,INFO,dfs.FSDataset,Deleting block blk_4007982883396598426 file /mnt/hadoop/dfs/data/current/subdir13/blk_4007982883396598426,c7d70f49,Deleting block blk_4007982883396598426 file /mnt/hadoop/dfs/data/current/subdir13/blk_4007982883396598426
1883,081111,090207,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_-3724350946705225881 size 67108864,ee84675a,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to <*> size 67108864
1884,081111,090208,19,INFO,dfs.FSDataset,Deleting block blk_6051144263842600010 file /mnt/hadoop/dfs/data/current/subdir42/blk_6051144263842600010,f4c0b07e,Deleting block blk_6051144263842600010 file /mnt/hadoop/dfs/data/current/subdir42/blk_6051144263842600010
1885,081111,090223,19,INFO,dfs.FSDataset,Deleting block blk_8436095180790908547 file /mnt/hadoop/dfs/data/current/subdir43/blk_8436095180790908547,d5ad6396,Deleting block blk_8436095180790908547 file /mnt/hadoop/dfs/data/current/subdir43/blk_8436095180790908547
1886,081111,090229,18,INFO,dfs.FSDataset,Deleting block blk_5100975846124291571 file /mnt/hadoop/dfs/data/current/subdir38/blk_5100975846124291571,06775fa7,Deleting block blk_5100975846124291571 file /mnt/hadoop/dfs/data/current/subdir38/blk_5100975846124291571
1887,081111,090246,19,INFO,dfs.FSDataset,Deleting block blk_-4941547144875557718 file /mnt/hadoop/dfs/data/current/subdir61/blk_-4941547144875557718,95dcd398,Deleting block blk_-4941547144875557718 file /mnt/hadoop/dfs/data/current/subdir61/blk_-4941547144875557718
1888,081111,090339,24904,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6791628131402590260 terminating,5f2ba159,PacketResponder 2 for block blk_6791628131402590260 terminating
1889,081111,090816,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-6308508598639278892 size 67108864,c3384b20,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to <*> size 67108864
1890,081111,090818,25109,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6585429064641693815 src: /10.250.10.6:38158 dest: /10.250.10.6:50010,3e371b4f,Receiving block blk_6585429064641693815 src: /10.250.10.6:38158 dest: /10.250.10.6:50010
1891,081111,091002,25162,INFO,dfs.DataNode$PacketResponder,Received block blk_6000837850922531821 of size 67108864 from /10.251.197.226,faf7d62a,Received block blk_6000837850922531821 of size 67108864 from /10.251.197.226
1892,081111,091027,25209,INFO,dfs.DataNode$PacketResponder,Received block blk_7330803663603700184 of size 67108864 from /10.251.42.246,619797d9,Received block blk_7330803663603700184 of size 67108864 from /10.251.42.246
1893,081111,091200,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480. blk_-5613694521084380933,50c1ffdd,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480. blk_-5613694521084380933
1894,081111,091244,19683,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4967783186426171722 src: /10.251.39.192:57105 dest: /10.251.39.192:50010,bba72f62,Receiving block blk_-4967783186426171722 src: /10.251.39.192:57105 dest: /10.251.39.192:50010
1895,081111,091317,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-1970947032352756307 size 67108864,ae4ac69b,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to <*> size 67108864
1896,081111,091351,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. blk_5894088883762961800,36610b4e,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. blk_5894088883762961800
1897,081111,091439,25116,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4861262918414696307 src: /10.251.198.196:34168 dest: /10.251.198.196:50010,4f7d94c9,Receiving block blk_-4861262918414696307 src: /10.251.198.196:34168 dest: /10.251.198.196:50010
1898,081111,091555,25051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2583600095045026513 src: /10.250.15.67:59629 dest: /10.250.15.67:50010,8d08998e,Receiving block blk_2583600095045026513 src: /10.250.15.67:59629 dest: /10.250.15.67:50010
1899,081111,091647,25353,INFO,dfs.DataNode$PacketResponder,Received block blk_7872746846750105239 of size 67108864 from /10.251.43.21,78a81fe8,Received block blk_7872746846750105239 of size 67108864 from /10.251.43.21
1900,081111,091728,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_-3510473878877779134 size 67108864,09b2a860,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to <*> size 67108864
