LineId,Date,Time,Level,Node,Component,Id,Content,EventTemplate,EventId
1421,2015-08-18,"16:09:30,004",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f1724a6e80011, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1422,2015-08-18,"16:09:30,009",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f1724a35e000c,Processed session termination for sessionid : #spec#,e593b57c
1423,2015-08-18,"16:09:30,013",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f1724a6e8000d,Processed session termination for sessionid : #spec#,e593b57c
1424,2015-08-20,"13:12:40,288",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:36322,Client attempting to establish new session at #spec#,2ba98df9
1425,2015-08-20,"13:13:18,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba0002, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1426,2015-08-20,"13:13:20,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f3fdae8ba0001,Processed session termination for sessionid : #spec#,e593b57c
1427,2015-08-20,"17:12:28,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f3fdaf738000a, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1428,2015-08-20,"17:12:29,085",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:FinalRequestProcessor,415,shutdown of request processor complete,shutdown of request processor complete,c7ef5ae9
1429,2015-08-20,"17:12:45,757",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:36358,Accepted socket connection from #spec#,6341512a
1430,2015-08-20,"17:12:45,757",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,354,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,Exception causing close of session #spec# due to java.io.IOException : ZooKeeperServer not running,3bc76cd4
1431,2015-08-20,"17:13:23,515",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:36401 (no session established for client),Closed socket connection for client #spec# ( no session established for client ),bd96b1be
1432,2015-08-20,"17:13:51,524",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,354,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,Exception causing close of session #spec# due to java.io.IOException : ZooKeeperServer not running,3bc76cd4
1433,2015-08-20,"17:14:13,880",WARN,LearnerHandler-/10.10.34.13,42241:Leader,576,First is 0x0,First is #spec#,1da09702
1434,2015-08-20,"17:14:14,195",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)","Notification : #spec# ( n.leader ) , #spec# ( n.zxid ) , #spec# ( n.round ) , * ( n.state ) , #spec# ( n.sid ) , #spec# ( n.peerEPoch ) , * ( my state )",03bd3e4c
1435,2015-08-20,"17:14:14,196",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)","Notification : #spec# ( n.leader ) , #spec# ( n.zxid ) , #spec# ( n.round ) , * ( n.state ) , #spec# ( n.sid ) , #spec# ( n.peerEPoch ) , * ( my state )",03bd3e4c
1436,2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba0017, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1437,2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba000c, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1438,2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f3fdaf7380008, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1439,2015-08-20,"17:23:54,127",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.19:60483 which had sessionid 0x24f4a631df90002,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1440,2015-08-20,"17:24:04,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f4a631df90002, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1441,2015-08-20,"17:24:09,157",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24f4a631df9000e with negotiated timeout 10000 for client /10.10.34.16:53681,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1442,2015-08-20,"17:24:10,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b000f,Processed session termination for sessionid : #spec#,e593b57c
1443,2015-08-20,"17:24:10,007",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b80004,Processed session termination for sessionid : #spec#,e593b57c
1444,2015-08-20,"17:24:11,330",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.40:39952,Accepted socket connection from #spec#,6341512a
1445,2015-08-20,"17:24:11,333",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24f4a631df90016 with negotiated timeout 10000 for client /10.10.34.40:39952,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1446,2015-08-20,"17:26:17,909",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1447,2015-08-20,"17:26:25,623",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:34266 which had sessionid 0x24f4a631df9000a,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1448,2015-08-20,"17:26:25,718",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:36890 which had sessionid 0x24f4a631df9000b,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1449,2015-08-20,"19:32:56,125",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.15:59330 which had sessionid 0x24f4a631df9001d,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1450,2015-08-20,"19:33:16,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b80019,Processed session termination for sessionid : #spec#,e593b57c
1451,2015-08-21,"15:55:09,796",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.21:53818,Client attempting to establish new session at #spec#,2ba98df9
1452,2015-08-21,"15:55:10,840",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.35:47894; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1453,2015-08-24,"10:21:44,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34f4a63146b0048, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1454,2015-08-25,"11:14:51,514",INFO,main,DatadirCleanupManager,79,autopurge.purgeInterval set to 0,* set to #spec#,b44e3b69
1455,2015-08-25,"11:14:51,662",INFO,main,FileSnap,83,Reading snapshot /var/lib/zookeeper/version-2/snapshot.b00000084,Reading snapshot #spec#,5963969d
1456,2015-08-25,"11:14:53,074",INFO,LearnerHandler-/10.10.34.11,32976:LearnerHandler,395,Sending DIFF,Sending DIFF,9d86801d
1457,2015-08-25,"11:15:04,735",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f4a631df90029, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1458,2015-08-25,"11:15:04,743",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b003c,Processed session termination for sessionid : #spec#,e593b57c
1459,2015-08-25,"11:15:04,750",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b8002f,Processed session termination for sessionid : #spec#,e593b57c
1460,2015-08-25,"11:26:27,861",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,LOOKING,00078e14
1461,2015-08-25,"11:26:28,145",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:Learner,325,Getting a snapshot from leader,Getting a snapshot from leader,4c5926a1
1462,2015-07-29,"17:42:53,528",WARN,WorkerSender[myid=3],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to #spec# at election address #spec#,898149aa
1463,2015-07-29,"17:43:29,975",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)","Notification : #spec# ( n.leader ) , #spec# ( n.zxid ) , #spec# ( n.round ) , * ( n.state ) , #spec# ( n.sid ) , #spec# ( n.peerEPoch ) , * ( my state )",03bd3e4c
1464,2015-07-29,"17:43:47,783",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)","Notification : #spec# ( n.leader ) , #spec# ( n.zxid ) , #spec# ( n.round ) , * ( n.state ) , #spec# ( n.sid ) , #spec# ( n.peerEPoch ) , * ( my state )",03bd3e4c
1465,2015-07-29,"19:21:29,146",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1466,2015-07-29,"19:21:32,680",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1467,2015-07-29,"19:21:35,820",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1468,2015-07-29,"19:21:35,823",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1469,2015-07-29,"19:21:36,029",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1470,2015-07-29,"19:21:39,171",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1471,2015-07-29,"19:21:39,257",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1472,2015-07-29,"19:21:39,364",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1473,2015-07-29,"19:21:42,521",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1474,2015-07-29,"19:21:42,707",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1475,2015-07-29,"19:21:42,709",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44219,Received connection request #spec#,ea4035a0
1476,2015-07-29,"19:21:42,713",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1477,2015-07-29,"19:21:45,845",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1478,2015-07-29,"19:21:45,851",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46538,Received connection request #spec#,ea4035a0
1479,2015-07-29,"19:21:46,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1480,2015-07-29,"19:21:46,050",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1481,2015-07-29,"19:21:52,735",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44256,Received connection request #spec#,ea4035a0
1482,2015-07-29,"19:21:56,074",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1483,2015-07-29,"19:22:02,551",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46592,Received connection request #spec#,ea4035a0
1484,2015-07-29,"19:22:02,761",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1485,2015-07-29,"19:22:05,991",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1486,2015-07-29,"19:22:09,332",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1487,2015-07-29,"19:22:09,447",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1488,2015-07-29,"19:22:19,462",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1489,2015-07-29,"19:22:19,469",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1490,2015-07-29,"19:22:22,613",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1491,2015-07-29,"19:22:22,700",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1492,2015-07-29,"19:22:22,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1493,2015-07-29,"19:22:26,040",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47103,Received connection request #spec#,ea4035a0
1494,2015-07-29,"19:22:26,151",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44377,Received connection request #spec#,ea4035a0
1495,2015-07-29,"19:22:29,382",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1496,2015-07-29,"19:22:32,643",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1497,2015-07-29,"19:22:35,982",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46722,Received connection request #spec#,ea4035a0
1498,2015-07-29,"19:22:39,307",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1499,2015-07-29,"19:22:39,515",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1500,2015-07-29,"19:22:42,737",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47157,Received connection request #spec#,ea4035a0
1501,2015-07-29,"19:22:46,105",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47180,Received connection request #spec#,ea4035a0
1502,2015-07-29,"19:22:52,672",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1503,2015-07-29,"19:22:52,691",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1504,2015-07-29,"19:22:52,882",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1505,2015-07-29,"19:22:56,220",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1506,2015-07-29,"19:22:59,374",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1507,2015-07-29,"19:23:02,712",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1508,2015-07-29,"19:23:02,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1509,2015-07-29,"19:23:06,057",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1510,2015-07-29,"19:23:06,133",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1511,2015-07-29,"19:23:09,379",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1512,2015-07-29,"19:23:09,396",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46842,Received connection request #spec#,ea4035a0
1513,2015-07-29,"19:23:09,473",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47258,Received connection request #spec#,ea4035a0
1514,2015-07-29,"19:23:09,475",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1515,2015-07-29,"19:23:12,806",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1516,2015-07-29,"19:23:12,817",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1517,2015-07-29,"19:23:19,515",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47300,Received connection request #spec#,ea4035a0
1518,2015-07-29,"19:23:19,600",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1519,2015-07-29,"19:23:26,282",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1520,2015-07-29,"19:23:26,298",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44590,Received connection request #spec#,ea4035a0
1521,2015-07-29,"19:23:29,442",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46914,Received connection request #spec#,ea4035a0
1522,2015-07-29,"19:23:36,118",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1523,2015-07-29,"19:23:36,221",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1524,2015-07-29,"19:23:39,463",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1525,2015-07-29,"19:23:39,465",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1526,2015-07-29,"19:23:39,561",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1527,2015-07-29,"19:23:42,806",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1528,2015-07-29,"19:23:42,873",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47373,Received connection request #spec#,ea4035a0
1529,2015-07-29,"19:23:42,884",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1530,2015-07-29,"19:23:42,999",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1531,2015-07-29,"19:23:46,140",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1532,2015-07-29,"19:23:46,225",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1533,2015-07-29,"19:23:49,667",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1534,2015-07-29,"19:23:52,904",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1535,2015-07-29,"19:23:56,349",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1536,2015-07-29,"19:23:59,517",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1537,2015-07-29,"19:24:02,927",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1538,2015-07-29,"19:24:02,942",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1539,2015-07-29,"19:24:06,289",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1540,2015-07-29,"19:24:06,382",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44732,Received connection request #spec#,ea4035a0
1541,2015-07-29,"19:24:06,383",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1542,2015-07-29,"19:24:09,630",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1543,2015-07-29,"19:24:09,631",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1544,2015-07-29,"19:24:09,728",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1545,2015-07-29,"19:24:12,879",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1546,2015-07-29,"19:24:13,071",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1547,2015-07-29,"19:24:16,291",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1548,2015-07-29,"19:24:16,410",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1549,2015-07-29,"19:24:26,230",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1550,2015-07-29,"19:24:26,239",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1551,2015-07-29,"19:24:29,570",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1552,2015-07-29,"19:24:29,592",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1553,2015-07-29,"19:24:29,755",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44813,Received connection request #spec#,ea4035a0
1554,2015-07-29,"19:24:32,994",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1555,2015-07-29,"19:24:36,245",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47145,Received connection request #spec#,ea4035a0
1556,2015-07-29,"19:24:36,247",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1557,2015-07-29,"19:24:36,272",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","Connection broken for id * , my id = * , error =",20ef1042
1558,2015-07-29,"19:24:39,704",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1559,2015-07-29,"19:24:46,274",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1560,2015-07-29,"19:24:46,275",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1561,2015-07-29,"19:24:46,284",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1562,2015-07-29,"19:24:49,624",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1563,2015-07-29,"19:24:49,724",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1564,2015-07-29,"19:24:49,725",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47623,Received connection request #spec#,ea4035a0
